"Literal",Code
"zuidland",http://cedar.example.org/ns#ac-10316
"zuidlaren",http://cedar.example.org/ns#ac-10002
"zuidschalkwijk",http://cedar.example.org/ns#ac-11394
"zuidwijk",http://cedar.example.org/ns#ac-10343
"zuidwolde",http://cedar.example.org/ns#ac-10262
"zuidzande",http://cedar.example.org/ns#ac-10437
"zuilen",http://cedar.example.org/ns#ac-10059
"zuilichem",http://cedar.example.org/ns#ac-11036
"zundert",http://cedar.example.org/ns#ac-11192
"zutphen",http://cedar.example.org/ns#ac-10254
"zwaag",http://cedar.example.org/ns#ac-10218
"zwammerdam",http://cedar.example.org/ns#ac-10675
"zwartewaal",http://cedar.example.org/ns#ac-10703
"zwartewaterland",http://cedar.example.org/ns#ac-10746
"zwartsluis",http://cedar.example.org/ns#ac-10303
"zweeloo",http://cedar.example.org/ns#ac-10872
"zwijndrecht",http://cedar.example.org/ns#ac-10468
"zwolle",http://cedar.example.org/ns#ac-10093
"zwollerkerspel",http://cedar.example.org/ns#ac-10654
